leading_item_id,following_item_id,value
LRVGFDFM,GYHKIVQT,15789498
FWUCPMMW,FTSVTTSR,170404
BEZYMBBT,RCBZUSIM,7614
GYHKIVQT,VMAQSTJE,34540
AANGBULD,ZKENOUDA,373089
HXYSSRXE,SAHWCZNH,2023633
RJCAXSGH,VBYCLTYZ,360914
FITUEHWN,XUOIQPFL,2585695
EVBVXETX,SAHWCZNH,2023633
JSLXRQOK,YSYHGLQK,4320
VUAFAIYJ,LSOIUSXD,206972
QSDCUCLB,DJBLNPNC,1044
XUOIQPFL,ZKENOUDA,373089
OKMBFVKS,ZKENOUDA,373089
UIFPPCLR,ZKENOUDA,373089
RAWUKQMJ,DEWLVASR,417754
ZKENOUDA,ZXERAXWP,27197
AXULOHBQ,QJQJSWFU,126736
JBVHSUWY,APQGTRMF,25527
DUCMGGNW,BLANHGYY,32823
OXKURKXR,RUVXNNVA,0
QRKRBYJL,LSOIUSXD,206972
JSLXRQOK,STZDBITS,20910300
SDWAYPIK,DUCMGGNW,640042
LPHPPJUG,HXYSSRXE,5356483
KEUWZRKO,RJGPVEXX,605191
DEWLVASR,APQGTRMF,25527
XUOIQPFL,ZGJXVMNI,2630438
NZKBIBNU,RUVXNNVA,0
ELQGMQWE,SDWAYPIK,5358826
BLANHGYY,JERHKLYW,11200
OGAFEHLU,AXULOHBQ,73175
UXSPKBJR,SAHWCZNH,2023633
OGAFEHLU,RJGPVEXX,605191
VMAQSTJE,PLMZALFA,0
BTMOEMEP,WBLJNPZQ,149247
EVBVXETX,XIFHSOWQ,72107
HXYSSRXE,JBVHSUWY,322065
CCLHWFWF,JSLXRQOK,8039
ELQGMQWE,XUOIQPFL,2585695
FWUCPMMW,LLHREMKS,45947
KFQSHBNH,VBYCLTYZ,360914
LLHREMKS,VBYCLTYZ,360914
KFQSHBNH,LSOIUSXD,206972
WQMVCOEM,AXULOHBQ,73175
APQGTRMF,AXULOHBQ,73175
OKMBFVKS,DEWLVASR,417754
CCLHWFWF,UGEQLMXM,173044
QSDCUCLB,RCBZUSIM,7614
SAAYMURU,STZDBITS,20910300
HCDTGMST,JERHKLYW,11200
XUOIQPFL,DEWLVASR,417754
UIFPPCLR,DEWLVASR,417754
DJBLNPNC,TGOELCAG,174754
GYHKIVQT,OGAFEHLU,0
IGDVVKUD,AXULOHBQ,73175
ZGJXVMNI,ATLDMDBO,42136251
PYZMVUWD,LSOIUSXD,206972
LLHREMKS,KJNSOAHR,13964898
FWUCPMMW,RUVXNNVA,0
ZGJXVMNI,OGAFEHLU,0
MBSBZBXA,VBYCLTYZ,360914
DJBLNPNC,VMAQSTJE,34540
LPHPPJUG,KEUWZRKO,413339
FWUCPMMW,WHPUAOID,24027
FWUCPMMW,GIKPEWTY,0
VMAQSTJE,QSDCUCLB,4
BEZYMBBT,DEWLVASR,417754
WHPUAOID,OJIFIHMZ,2537263
XIIEJNEE,APQGTRMF,25527
FDXPMYGF,XIFHSOWQ,72107
ANWUJOKX,DNMPSKTB,5167499
GIKPEWTY,TANNMIMB,0
KAGJCHMR,JSLXRQOK,8039
ZGJXVMNI,JBVHSUWY,322065
WQMVCOEM,BJALXPFS,134992
ATLDMDBO,UGEQLMXM,173044
NAQIHUKZ,RJCAXSGH,4423848
HCDTGMST,AHMDUILJ,106090
ZCELVYQU,WBLJNPZQ,149247
KFQSHBNH,OKMBFVKS,1836910
DJBLNPNC,FITUEHWN,78659
FTSVTTSR,ZCELVYQU,137442
FQCLOEXA,KEUWZRKO,413339
BUZIIBYG,WBLJNPZQ,149247
GIKPEWTY,PLMZALFA,0
ANWUJOKX,ATLDMDBO,42136251
MBSBZBXA,TANNMIMB,0
VMAQSTJE,LUENUFGA,3702768
JPBRUTWP,DEWLVASR,417754
AXULOHBQ,XIFHSOWQ,72107
LSOIUSXD,TANNMIMB,0
AANGBULD,KFQSHBNH,9654609
HXYSSRXE,WQMVCOEM,42718
SDWAYPIK,DEWLVASR,417754
STZDBITS,LTOYKIML,379221
AXULOHBQ,KEUWZRKO,413339
ZCELVYQU,BJALXPFS,134992
HCDTGMST,XIPPENFQ,102552
DNMPSKTB,ELQGMQWE,711795
STZDBITS,XIIEJNEE,80681
ZKENOUDA,ELQGMQWE,711795
BSRMSVTC,EVBVXETX,5157814
ZGJXVMNI,VBYCLTYZ,360914
ZKENOUDA,KFQSHBNH,9654609
LUENUFGA,ATLDMDBO,42136251
DJBLNPNC,HCDTGMST,61169
IGDVVKUD,SUOYXCHP,418
CCLHWFWF,FQCLOEXA,1906189
DNMPSKTB,ZGJXVMNI,2630438
ZGJXVMNI,PYZMVUWD,4701
OXKURKXR,FTSVTTSR,170404
HXYSSRXE,RJGPVEXX,605191
APQGTRMF,KFQSHBNH,9654609
UGEQLMXM,DUCMGGNW,640042
HXYSSRXE,UIFPPCLR,81900
AHMDUILJ,RJGPVEXX,605191
APQGTRMF,QKXNTIIB,2541941
SDWAYPIK,ZKENOUDA,373089
LUENUFGA,DNMPSKTB,5167499
JBVHSUWY,ZKENOUDA,373089
DNMPSKTB,KFQSHBNH,9654609
BLANHGYY,LPHPPJUG,1222239
ELQGMQWE,KEUWZRKO,413339
QSDCUCLB,ATLDMDBO,42136251
IGDVVKUD,ATLDMDBO,42136251
HXYSSRXE,ZKENOUDA,373089
DNMPSKTB,LPHPPJUG,1222239
DDEXPPXU,FTSVTTSR,170404
TANNMIMB,XIPPENFQ,102552
CCLHWFWF,WHPUAOID,24027
GIKPEWTY,BSRMSVTC,285558
ANWUJOKX,BJALXPFS,134992
ROACSLMG,GYHKIVQT,15789498
BUZIIBYG,FDXPMYGF,2013
PYZMVUWD,LUENUFGA,3702768
JPBRUTWP,IGDVVKUD,12326
AHMDUILJ,JPBRUTWP,5601918
SUOYXCHP,PLMZALFA,0
GIKPEWTY,OGAFEHLU,0
NAQIHUKZ,XIIEJNEE,80681
QRKRBYJL,RJGPVEXX,605191
ZGJXVMNI,SAHWCZNH,2023633
RJCAXSGH,UQYUIVVR,5026263
RAWUKQMJ,STZDBITS,20910300
RJGPVEXX,ZXERAXWP,27197
EVBVXETX,MIRCVAMV,44884
XUOIQPFL,RJCAXSGH,4423848
FWUCPMMW,BSRMSVTC,285558
WBLJNPZQ,AANGBULD,324918
APQGTRMF,RJCAXSGH,4423848
JSLXRQOK,ZCELVYQU,137442
AHMDUILJ,WPQXWHYO,10908449
ELQGMQWE,BEZYMBBT,3486807
ZGJXVMNI,DNMPSKTB,5167499
SAAYMURU,UQYUIVVR,5026263
QRKRBYJL,ZGJXVMNI,2630438
LRVGFDFM,LPHPPJUG,1222239
SDWAYPIK,ELQGMQWE,711795
BSRMSVTC,TGOELCAG,174754
ZGJXVMNI,HXYSSRXE,5356483
NZKBIBNU,SAHWCZNH,2023633
WPQXWHYO,SAHWCZNH,2023633
KEUWZRKO,UIFPPCLR,81900
TANNMIMB,MBSBZBXA,6160643
XIFHSOWQ,NZKBIBNU,249213
DNMPSKTB,RJCAXSGH,4423848
AANGBULD,LLHREMKS,45947
FITUEHWN,ANWUJOKX,0
LUENUFGA,KJNSOAHR,13964898
FQCLOEXA,XIFHSOWQ,72107
GYHKIVQT,KFQSHBNH,9654609
ELQGMQWE,FITUEHWN,78659
QSDCUCLB,SNHYOVBM,454644
BJALXPFS,UIFPPCLR,81900
DDEXPPXU,NZKBIBNU,249213
UGEQLMXM,APQGTRMF,25527
FQCLOEXA,TANNMIMB,0
PLMZALFA,XIFHSOWQ,72107
HXYSSRXE,NZKBIBNU,249213
PYZMVUWD,UIFPPCLR,81900
STZDBITS,YSYHGLQK,4320
FDXPMYGF,JERHKLYW,11200
STZDBITS,FWUCPMMW,9048
HXYSSRXE,BJALXPFS,134992
VMAQSTJE,RCBZUSIM,7614
BLANHGYY,SAHWCZNH,2023633
UGEQLMXM,QRKRBYJL,2217855
AHMDUILJ,QRKRBYJL,2217855
ZGJXVMNI,SDWAYPIK,5358826
LSOIUSXD,XIPPENFQ,102552
NZKBIBNU,LUENUFGA,3702768
BLANHGYY,XUOIQPFL,2585695
ELQGMQWE,GYHKIVQT,15789498
RJGPVEXX,GYHKIVQT,15789498
FITUEHWN,KJNSOAHR,13964898
OXKURKXR,TGOELCAG,174754
AXULOHBQ,VUAFAIYJ,582844
MIRCVAMV,QSDCUCLB,4
LLHREMKS,YSYHGLQK,4320
QVLMOEYE,ZKENOUDA,373089
SDWAYPIK,RJCAXSGH,4423848
OGAFEHLU,LPHPPJUG,1222239
RUVXNNVA,STZDBITS,20910300
FDXPMYGF,SAHWCZNH,2023633
PLMZALFA,MIRCVAMV,44884
HXYSSRXE,DEWLVASR,417754
RJGPVEXX,LUENUFGA,3702768
ATLDMDBO,FDXPMYGF,2013
XUOIQPFL,RJGPVEXX,605191
ZCELVYQU,MBSBZBXA,6160643
BJALXPFS,XIFHSOWQ,72107
SAAYMURU,FDXPMYGF,2013
SDWAYPIK,AANGBULD,324918
WPQXWHYO,MIRCVAMV,44884
UGEQLMXM,LRVGFDFM,11241783
FWUCPMMW,VMAQSTJE,34540
QRKRBYJL,AANGBULD,324918
LLHREMKS,STZDBITS,20910300
GKQIJYDH,UQYUIVVR,5026263
ZKENOUDA,KJNSOAHR,13964898
RUVXNNVA,AANGBULD,324918
QSDCUCLB,QRKRBYJL,2217855
RCBZUSIM,GYHKIVQT,15789498
GYHKIVQT,NZKBIBNU,249213
UGEQLMXM,WHPUAOID,24027
JERHKLYW,LTOYKIML,379221
SUOYXCHP,GIKPEWTY,0
XIIEJNEE,WHPUAOID,24027
TANNMIMB,LPHPPJUG,1222239
QSDCUCLB,DNMPSKTB,5167499
JPBRUTWP,ZGJXVMNI,2630438
FTSVTTSR,RJCAXSGH,4423848
UQYUIVVR,TANNMIMB,0
BJALXPFS,QVLMOEYE,967095
RJCAXSGH,LSOIUSXD,206972
RAWUKQMJ,FQCLOEXA,1906189
UGEQLMXM,RCBZUSIM,7614
GIKPEWTY,UGEQLMXM,173044
FWUCPMMW,HCDTGMST,61169
IGDVVKUD,BSRMSVTC,285558
SAAYMURU,BJALXPFS,134992
ZXERAXWP,UIFPPCLR,81900
BTMOEMEP,ZKENOUDA,373089
RUVXNNVA,ZCELVYQU,137442
DNMPSKTB,ZXERAXWP,27197
APQGTRMF,WHPUAOID,24027
JBVHSUWY,TANNMIMB,0
WQMVCOEM,QSDCUCLB,4
BLANHGYY,GIKPEWTY,0
JPBRUTWP,ZXERAXWP,27197
NAQIHUKZ,GIKPEWTY,0
RJGPVEXX,APQGTRMF,25527
LSOIUSXD,GYHKIVQT,15789498
YSYHGLQK,AANGBULD,324918
RAWUKQMJ,ZGJXVMNI,2630438
RCBZUSIM,XUOIQPFL,2585695
NZKBIBNU,OKMBFVKS,1836910
KFQSHBNH,GYHKIVQT,15789498
ANWUJOKX,JPBRUTWP,5601918
GIKPEWTY,RUVXNNVA,0
ANWUJOKX,IGDVVKUD,12326
LRVGFDFM,BUZIIBYG,15330505
OXKURKXR,JPBRUTWP,5601918
DEWLVASR,OGAFEHLU,0
BEZYMBBT,KJNSOAHR,13964898
ROACSLMG,WBLJNPZQ,149247
MIRCVAMV,JSLXRQOK,8039
APQGTRMF,ELQGMQWE,711795
RAWUKQMJ,RJGPVEXX,605191
LUENUFGA,WPQXWHYO,10908449
RCBZUSIM,QRKRBYJL,2217855
RCBZUSIM,DNMPSKTB,5167499
DBWLZWNK,ELQGMQWE,711795
EVBVXETX,LUENUFGA,3702768
FWUCPMMW,JSLXRQOK,8039
STZDBITS,OXKURKXR,98073
KAGJCHMR,FQCLOEXA,1906189
AANGBULD,ELQGMQWE,711795
DJBLNPNC,UQYUIVVR,5026263
RJCAXSGH,GYHKIVQT,15789498
RUVXNNVA,KJNSOAHR,13964898
MIRCVAMV,ZGJXVMNI,2630438
OXKURKXR,AXULOHBQ,73175
RUVXNNVA,UGEQLMXM,173044
AANGBULD,ZCELVYQU,137442
SDWAYPIK,ZXERAXWP,27197
OGAFEHLU,WBLJNPZQ,149247
ZGJXVMNI,XUOIQPFL,2585695
LRVGFDFM,ROACSLMG,2165616
AHMDUILJ,QVLMOEYE,967095
FTSVTTSR,KFQSHBNH,9654609
SAHWCZNH,WQMVCOEM,42718
VMAQSTJE,ANWUJOKX,0
LLHREMKS,MBSBZBXA,6160643
UGEQLMXM,ATLDMDBO,42136251
OKMBFVKS,KJNSOAHR,13964898
ZGJXVMNI,QRKRBYJL,2217855
TGOELCAG,XIFHSOWQ,72107
RUVXNNVA,LSOIUSXD,206972
SDWAYPIK,ZGJXVMNI,2630438
DEWLVASR,VWMBASNE,88480
XIPPENFQ,ZGJXVMNI,2630438
RJCAXSGH,OKMBFVKS,1836910
SAHWCZNH,AXULOHBQ,73175
LPHPPJUG,DNMPSKTB,5167499
LUENUFGA,LPHPPJUG,1222239
IGDVVKUD,FDXPMYGF,2013
SUOYXCHP,SAHWCZNH,2023633
XIFHSOWQ,WPQXWHYO,10908449
BUZIIBYG,ZXERAXWP,27197
BTMOEMEP,DJBLNPNC,1044
ZGJXVMNI,BEZYMBBT,3486807
WPQXWHYO,LUENUFGA,3702768
RCBZUSIM,RAWUKQMJ,3602369
DEWLVASR,UIFPPCLR,81900
RUVXNNVA,YSYHGLQK,4320
NZKBIBNU,DUCMGGNW,640042
ZGJXVMNI,UQYUIVVR,5026263
FQCLOEXA,RJCAXSGH,4423848
FDXPMYGF,TGOELCAG,174754
ATLDMDBO,LPHPPJUG,1222239
BTMOEMEP,BSRMSVTC,285558
KJNSOAHR,BTMOEMEP,13823982
KEUWZRKO,EVBVXETX,5157814
DEWLVASR,DNMPSKTB,5167499
DEWLVASR,SDWAYPIK,5358826
OXKURKXR,WBLJNPZQ,149247
FWUCPMMW,NAQIHUKZ,0
JSLXRQOK,RJCAXSGH,4423848
DEWLVASR,LUENUFGA,3702768
UQYUIVVR,WQMVCOEM,42718
VUAFAIYJ,KJNSOAHR,13964898
FDXPMYGF,KEUWZRKO,413339
HXYSSRXE,ZGJXVMNI,2630438
DJBLNPNC,GIKPEWTY,0
RJGPVEXX,XIPPENFQ,102552
GIKPEWTY,ZCELVYQU,137442
KAGJCHMR,AANGBULD,324918
LRVGFDFM,FRHNWLNI,968919
BLANHGYY,LRVGFDFM,11241783
ZCELVYQU,HXYSSRXE,5356483
WPQXWHYO,XIPPENFQ,102552
JERHKLYW,DBWLZWNK,162894
ANWUJOKX,BSRMSVTC,285558
BJALXPFS,UGEQLMXM,173044
ZXERAXWP,FRHNWLNI,968919
OXKURKXR,OKMBFVKS,1836910
KAGJCHMR,RJGPVEXX,605191
GYHKIVQT,ZXERAXWP,27197
OXKURKXR,GYHKIVQT,15789498
HXYSSRXE,FQCLOEXA,1906189
BJALXPFS,XUOIQPFL,2585695
KFQSHBNH,UQYUIVVR,5026263
SAHWCZNH,EVBVXETX,5157814
UXSPKBJR,LPHPPJUG,1222239
PYZMVUWD,VWMBASNE,88480
ZKENOUDA,GKQIJYDH,6426763
GYHKIVQT,AANGBULD,324918
RJGPVEXX,VBYCLTYZ,360914
AXULOHBQ,SAHWCZNH,2023633
IGDVVKUD,XUOIQPFL,2585695
SUOYXCHP,STZDBITS,20910300
KFQSHBNH,APQGTRMF,25527
UQYUIVVR,QSDCUCLB,4
LSOIUSXD,BLANHGYY,32823
GYHKIVQT,ZGJXVMNI,2630438
IGDVVKUD,DNMPSKTB,5167499
XUOIQPFL,KJNSOAHR,13964898
OXKURKXR,VMAQSTJE,34540
BJALXPFS,QJQJSWFU,126736
ANWUJOKX,WBLJNPZQ,149247
RAWUKQMJ,ZKENOUDA,373089
UXSPKBJR,ZGJXVMNI,2630438
DJBLNPNC,MBSBZBXA,6160643
HCDTGMST,MBSBZBXA,6160643
EVBVXETX,XIPPENFQ,102552
SAHWCZNH,HXYSSRXE,5356483
SUOYXCHP,HCDTGMST,61169
GIKPEWTY,QSDCUCLB,4
XIIEJNEE,FWUCPMMW,9048
GYHKIVQT,FDXPMYGF,2013
JSLXRQOK,XIIEJNEE,80681
UQYUIVVR,VMAQSTJE,34540
ZGJXVMNI,RAWUKQMJ,3602369
AANGBULD,FITUEHWN,78659
NZKBIBNU,XIPPENFQ,102552
BLANHGYY,HCDTGMST,61169
BLANHGYY,JBVHSUWY,322065
FQCLOEXA,XIPPENFQ,102552
NZKBIBNU,GIKPEWTY,0
TANNMIMB,XIFHSOWQ,72107
OGAFEHLU,ZGJXVMNI,2630438
ATLDMDBO,BSRMSVTC,285558
VUAFAIYJ,UIFPPCLR,81900
XIFHSOWQ,EVBVXETX,5157814
KFQSHBNH,XIIEJNEE,80681
UQYUIVVR,PLMZALFA,0
QSDCUCLB,QVLMOEYE,967095
KAGJCHMR,NAQIHUKZ,0
APQGTRMF,DEWLVASR,417754
AANGBULD,KJNSOAHR,13964898
GYHKIVQT,RJGPVEXX,605191
BEZYMBBT,ZKENOUDA,373089
BSRMSVTC,BEZYMBBT,3486807
FWUCPMMW,WBLJNPZQ,149247
DNMPSKTB,AANGBULD,324918
LPHPPJUG,SAHWCZNH,2023633
DEWLVASR,JPBRUTWP,5601918
LPHPPJUG,DJBLNPNC,1044
QRKRBYJL,DEWLVASR,417754
GYHKIVQT,ELQGMQWE,711795
BTMOEMEP,AXULOHBQ,73175
ZKENOUDA,RJCAXSGH,4423848
JPBRUTWP,ZKENOUDA,373089
JPBRUTWP,FQCLOEXA,1906189
UIFPPCLR,RAWUKQMJ,3602369
ZGJXVMNI,UGEQLMXM,173044
VBYCLTYZ,ZGJXVMNI,2630438
CCLHWFWF,AHMDUILJ,106090
XIIEJNEE,BJALXPFS,134992
QVLMOEYE,FQCLOEXA,1906189
SAHWCZNH,RCBZUSIM,7614
IGDVVKUD,QRKRBYJL,2217855
XMKRPGLB,DUCMGGNW,640042
RUVXNNVA,FWUCPMMW,9048
GIKPEWTY,ELQGMQWE,711795
UGEQLMXM,SNHYOVBM,454644
ZGJXVMNI,OKMBFVKS,1836910
OXKURKXR,GIKPEWTY,0
FWUCPMMW,BLANHGYY,32823
VBYCLTYZ,ZKENOUDA,373089
WBLJNPZQ,DEWLVASR,417754
DNMPSKTB,ZKENOUDA,373089
ROACSLMG,FDXPMYGF,2013
DNMPSKTB,DEWLVASR,417754
JSLXRQOK,TGOELCAG,174754
GYHKIVQT,RJCAXSGH,4423848
LUENUFGA,RAWUKQMJ,3602369
OXKURKXR,ANWUJOKX,0
UGEQLMXM,GYHKIVQT,15789498
SDWAYPIK,FQCLOEXA,1906189
BUZIIBYG,UXSPKBJR,490897
RJGPVEXX,PYZMVUWD,4701
APQGTRMF,LPHPPJUG,1222239
ANWUJOKX,RCBZUSIM,7614
SAHWCZNH,ATLDMDBO,42136251
VWMBASNE,FCYBOAXC,111121953
DNMPSKTB,FQCLOEXA,1906189
QRKRBYJL,FQCLOEXA,1906189
DEWLVASR,OKMBFVKS,1836910
BEZYMBBT,YSYHGLQK,4320
QRKRBYJL,ZKENOUDA,373089
QVLMOEYE,ZGJXVMNI,2630438
ZGJXVMNI,QVLMOEYE,967095
GYHKIVQT,ZKENOUDA,373089
RAWUKQMJ,WPQXWHYO,10908449
AHMDUILJ,VBYCLTYZ,360914
VBYCLTYZ,ZXERAXWP,27197
ZKENOUDA,FQCLOEXA,1906189
AANGBULD,EVBVXETX,5157814
JBVHSUWY,ZXERAXWP,27197
AXULOHBQ,WBLJNPZQ,149247
GYHKIVQT,KJNSOAHR,13964898
ZKENOUDA,EVBVXETX,5157814
UQYUIVVR,TGOELCAG,174754
SDWAYPIK,KJNSOAHR,13964898
ATLDMDBO,DEWLVASR,417754
BJALXPFS,WBLJNPZQ,149247
VWMBASNE,ZXERAXWP,27197
VUAFAIYJ,XIPPENFQ,102552
FQCLOEXA,LUENUFGA,3702768
GIKPEWTY,YSYHGLQK,4320
QJQJSWFU,OXKURKXR,98073
BJALXPFS,OGAFEHLU,0
QKXNTIIB,BLANHGYY,32823
UQYUIVVR,UIFPPCLR,81900
AXULOHBQ,RJGPVEXX,605191
OXKURKXR,DNMPSKTB,5167499
DUCMGGNW,TANNMIMB,0
LUENUFGA,EVBVXETX,5157814
ZGJXVMNI,GYHKIVQT,15789498
DEWLVASR,VMAQSTJE,34540
QJQJSWFU,OKMBFVKS,1836910
FTSVTTSR,TGOELCAG,174754
DBWLZWNK,JBVHSUWY,322065
DNMPSKTB,KJNSOAHR,13964898
CCLHWFWF,VBYCLTYZ,360914
BSRMSVTC,STZDBITS,20910300
RCBZUSIM,JPBRUTWP,5601918
YSYHGLQK,HCDTGMST,61169
XIIEJNEE,VWMBASNE,88480
DNMPSKTB,QSDCUCLB,4
RCBZUSIM,HXYSSRXE,5356483
UXSPKBJR,LUENUFGA,3702768
OXKURKXR,ELQGMQWE,711795
XMKRPGLB,SAAYMURU,26666
UGEQLMXM,BEZYMBBT,3486807
DJBLNPNC,PLMZALFA,0
QVLMOEYE,LRVGFDFM,11241783
UGEQLMXM,XUOIQPFL,2585695
XIIEJNEE,HXYSSRXE,5356483
HXYSSRXE,EVBVXETX,5157814
HXYSSRXE,WPQXWHYO,10908449
RAWUKQMJ,EVBVXETX,5157814
XIIEJNEE,SAAYMURU,26666
OKMBFVKS,IGDVVKUD,12326
XIFHSOWQ,FCYBOAXC,111121953
IGDVVKUD,UGEQLMXM,173044
ZXERAXWP,DBWLZWNK,162894
GYHKIVQT,LUENUFGA,3702768
BUZIIBYG,SAHWCZNH,2023633
RUVXNNVA,UQYUIVVR,5026263
ATLDMDBO,ZKENOUDA,373089
VWMBASNE,ZKENOUDA,373089
FQCLOEXA,SNHYOVBM,454644
RAWUKQMJ,NZKBIBNU,249213
SAHWCZNH,KJNSOAHR,13964898
FTSVTTSR,XIIEJNEE,80681
OXKURKXR,XUOIQPFL,2585695
PYZMVUWD,XIPPENFQ,102552
XIFHSOWQ,FRHNWLNI,968919
STZDBITS,UXSPKBJR,490897
WHPUAOID,FDXPMYGF,2013
GYHKIVQT,PYZMVUWD,4701
WQMVCOEM,DNMPSKTB,5167499
VUAFAIYJ,WBLJNPZQ,149247
XIFHSOWQ,AXULOHBQ,73175
GYHKIVQT,FQCLOEXA,1906189
TANNMIMB,QJQJSWFU,126736
IGDVVKUD,FWUCPMMW,9048
WHPUAOID,DUCMGGNW,640042
XMKRPGLB,BSRMSVTC,285558
MBSBZBXA,QRKRBYJL,2217855
ZXERAXWP,CCLHWFWF,14101580
FRHNWLNI,LUENUFGA,3702768
OXKURKXR,LLHREMKS,45947
QJQJSWFU,RJGPVEXX,605191
DEWLVASR,QVLMOEYE,967095
RCBZUSIM,BLANHGYY,32823
DEWLVASR,GYHKIVQT,15789498
FDXPMYGF,WBLJNPZQ,149247
XIPPENFQ,ZKENOUDA,373089
QJQJSWFU,BEZYMBBT,3486807
MBSBZBXA,AHMDUILJ,106090
OXKURKXR,UGEQLMXM,173044
UIFPPCLR,ZXERAXWP,27197
KFQSHBNH,XUOIQPFL,2585695
RJCAXSGH,XUOIQPFL,2585695
RJGPVEXX,SAHWCZNH,2023633
WBLJNPZQ,FQCLOEXA,1906189
AANGBULD,WPQXWHYO,10908449
KFQSHBNH,BEZYMBBT,3486807
RJCAXSGH,BEZYMBBT,3486807
SNHYOVBM,DBWLZWNK,162894
HCDTGMST,QSDCUCLB,4
FTSVTTSR,STZDBITS,20910300
AHMDUILJ,XIIEJNEE,80681
RUVXNNVA,KAGJCHMR,5743
GIKPEWTY,HCDTGMST,61169
BTMOEMEP,QSDCUCLB,4
BLANHGYY,DNMPSKTB,5167499
BLANHGYY,WQMVCOEM,42718
FCYBOAXC,FWUCPMMW,9048
RJGPVEXX,UGEQLMXM,173044
TANNMIMB,SUOYXCHP,418
BLANHGYY,TGOELCAG,174754
NZKBIBNU,BEZYMBBT,3486807
BTMOEMEP,FQCLOEXA,1906189
LUENUFGA,UGEQLMXM,173044
DEWLVASR,XUOIQPFL,2585695
LPHPPJUG,VMAQSTJE,34540
WPQXWHYO,VMAQSTJE,34540
JPBRUTWP,RJGPVEXX,605191
MIRCVAMV,KAGJCHMR,5743
IGDVVKUD,GYHKIVQT,15789498
QKXNTIIB,TGOELCAG,174754
ELQGMQWE,HXYSSRXE,5356483
ZXERAXWP,AANGBULD,324918
DEWLVASR,BEZYMBBT,3486807
WBLJNPZQ,JBVHSUWY,322065
KAGJCHMR,JERHKLYW,11200
YSYHGLQK,ZXERAXWP,27197
APQGTRMF,ZGJXVMNI,2630438
FWUCPMMW,STZDBITS,20910300
LPHPPJUG,LUENUFGA,3702768
YSYHGLQK,KAGJCHMR,5743
WQMVCOEM,HXYSSRXE,5356483
SAAYMURU,TGOELCAG,174754
FQCLOEXA,QJQJSWFU,126736
HCDTGMST,VWMBASNE,88480
JPBRUTWP,TANNMIMB,0
RJGPVEXX,MIRCVAMV,44884
ANWUJOKX,LPHPPJUG,1222239
BLANHGYY,XIFHSOWQ,72107
LTOYKIML,JPBRUTWP,5601918
APQGTRMF,ZKENOUDA,373089
OKMBFVKS,FCYBOAXC,111121953
GKQIJYDH,XMKRPGLB,1398564
APQGTRMF,AANGBULD,324918
RUVXNNVA,MBSBZBXA,6160643
ATLDMDBO,ZGJXVMNI,2630438
STZDBITS,OJIFIHMZ,2537263
FDXPMYGF,STZDBITS,20910300
UXSPKBJR,BUZIIBYG,15330505
GYHKIVQT,WPQXWHYO,10908449
APQGTRMF,YSYHGLQK,4320
GYHKIVQT,DEWLVASR,417754
JPBRUTWP,KJNSOAHR,13964898
XIPPENFQ,RJGPVEXX,605191
LPHPPJUG,JBVHSUWY,322065
NAQIHUKZ,TGOELCAG,174754
AXULOHBQ,HCDTGMST,61169
LPHPPJUG,OGAFEHLU,0
ATLDMDBO,FQCLOEXA,1906189
JBVHSUWY,SAAYMURU,26666
DUCMGGNW,RJGPVEXX,605191
ZCELVYQU,ATLDMDBO,42136251
LUENUFGA,ZXERAXWP,27197
EVBVXETX,BUZIIBYG,15330505
ATLDMDBO,AANGBULD,324918
BLANHGYY,UQYUIVVR,5026263
BUZIIBYG,ANWUJOKX,0
ZXERAXWP,MIRCVAMV,44884
UQYUIVVR,ZKENOUDA,373089
OGAFEHLU,ZKENOUDA,373089
FQCLOEXA,PYZMVUWD,4701
RCBZUSIM,OXKURKXR,98073
OGAFEHLU,VUAFAIYJ,582844
AXULOHBQ,OKMBFVKS,1836910
WHPUAOID,PLMZALFA,0
GYHKIVQT,EVBVXETX,5157814
LPHPPJUG,XIFHSOWQ,72107
KJNSOAHR,BUZIIBYG,15330505
XIFHSOWQ,RAWUKQMJ,3602369
ELQGMQWE,CCLHWFWF,14101580
VMAQSTJE,SDWAYPIK,5358826
KJNSOAHR,FWUCPMMW,9048
BJALXPFS,RJGPVEXX,605191
KJNSOAHR,BLANHGYY,32823
FDXPMYGF,JPBRUTWP,5601918
MIRCVAMV,VUAFAIYJ,582844
QJQJSWFU,HCDTGMST,61169
ANWUJOKX,VMAQSTJE,34540
ZGJXVMNI,DUCMGGNW,640042
ZKENOUDA,OKMBFVKS,1836910
SNHYOVBM,DUCMGGNW,640042
OXKURKXR,FQCLOEXA,1906189
RJGPVEXX,UIFPPCLR,81900
OXKURKXR,OGAFEHLU,0
BSRMSVTC,ROACSLMG,2165616
OXKURKXR,ZGJXVMNI,2630438
WHPUAOID,FITUEHWN,78659
FTSVTTSR,DEWLVASR,417754
VUAFAIYJ,FCYBOAXC,111121953
ROACSLMG,XMKRPGLB,1398564
FWUCPMMW,FITUEHWN,78659
SAHWCZNH,RAWUKQMJ,3602369
UIFPPCLR,DUCMGGNW,640042
WBLJNPZQ,SNHYOVBM,454644
NAQIHUKZ,DEWLVASR,417754
DDEXPPXU,OKMBFVKS,1836910
ATLDMDBO,BJALXPFS,134992
UGEQLMXM,LPHPPJUG,1222239
ZKENOUDA,UIFPPCLR,81900
